url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://citizenwatch.eu,citizenwatch.eu,unknown,,,tranco_ecom,282433,396152,active,0,True,0,,,False,,3,0,0
https://piercefurnituregallery.com,piercefurnituregallery.com,shopify,,US,tranco_ecom,282528,0,active,0,True,0,,,True,,3,0,0
https://race-shop.hr,race-shop.hr,unknown,,,tranco_ecom,282790,0,active,0,True,0,,,False,,3,0,0
https://oldtimer-shop.eu,oldtimer-shop.eu,unknown,,,tranco_ecom,282975,0,active,0,True,0,,,False,,2,0,0
https://partywholesalers.net,partywholesalers.net,unknown,,,tranco_ecom,283117,0,active,404,True,0,,,False,,2,0,0
https://cpdwineliquor.com,cpdwineliquor.com,shopify,,US,tranco_ecom,284118,0,active,0,True,0,,,True,,4,0,0
https://buecherbuechse.de,buecherbuechse.de,woocommerce,,,tranco_ecom,284839,0,active,0,True,0,,,False,,3,0,0
https://rockvilleaudio.com,rockvilleaudio.com,shopify,,US,tranco_ecom,284915,529951,active,0,True,0,,,True,,2,0,0
https://steamforged.com,steamforged.com,shopify,,US,tranco_ecom,285193,230586,active,0,True,0,,,True,,2,0,0
https://maingear.com,maingear.com,shopify,,US,tranco_ecom,285359,196638,active,0,True,0,,,False,,2,0,0
https://decorhomefurniture.com,decorhomefurniture.com,shopify,,US,tranco_ecom,285421,0,active,0,True,0,,,True,,3,0,0
https://thetaxidermystore.com,thetaxidermystore.com,magento,,,tranco_ecom,286216,0,active,0,True,0,,,False,,4,0,0
https://pharmamedi.it,pharmamedi.it,opencart,,,tranco_ecom,287073,0,active,0,True,0,,,False,,2,0,0
https://sassyorganics.com.au,sassyorganics.com.au,unknown,,,tranco_ecom,287477,0,active,0,False,0,,,False,stripe|paypal,1,0,0
https://camerata.kz,camerata.kz,unknown,,,tranco_ecom,287624,70947,active,404,True,0,,,False,,2,0,0
https://wholesale7.net,wholesale7.net,unknown,,,tranco_ecom,288836,275646,active,0,True,0,,,False,,2,0,0
https://furnituregallerystore.com,furnituregallerystore.com,shopify,,US,tranco_ecom,289549,0,active,0,True,0,,,True,,3,0,0
https://premiumaddons.com,premiumaddons.com,woocommerce,,,tranco_ecom,289569,144792,active,200,True,0,,,False,,3,0,0
https://bluesoap.com.au,bluesoap.com.au,unknown,,,tranco_ecom,289625,0,active,0,True,0,,,False,,3,0,0
https://details.flowers,details.flowers,unknown,,,tranco_ecom,289775,0,active,0,False,0,,,False,stripe,1,0,0
https://teamcherry.com.au,teamcherry.com.au,magento,,,tranco_ecom,289940,116870,active,404,True,0,,,False,,2,0,0
https://shopthcvapes.uk,shopthcvapes.uk,woocommerce,,,tranco_ecom,290838,115149,active,404,True,0,,,False,,3,0,0
https://toykoo.in,toykoo.in,shopify,,IN,tranco_ecom,292284,0,active,0,True,0,,,True,shopify_payments,2,0,0
https://boost.shop,boost.shop,unknown,,,tranco_ecom,292379,0,active,404,True,0,,,False,,3,0,0
https://ellijewelry.com,ellijewelry.com,shopify,,DE,tranco_ecom,292804,0,active,0,True,0,,,True,,3,0,0
https://toyigloo.com.au,toyigloo.com.au,magento,,,tranco_ecom,292877,0,active,404,True,0,,,False,,3,0,0
https://shop4trac.com,shop4trac.com,woocommerce,,,tranco_ecom,293419,0,active,404,False,0,,,False,,1,0,0
https://bambooclothing.co.uk,bambooclothing.co.uk,woocommerce,,,tranco_ecom,293956,326419,active,404,True,0,,,False,,4,0,0
https://toysrus.co.uk,toysrus.co.uk,shopify,,GB,tranco_ecom,294837,187939,active,200,True,0,,,True,,3,0,0
https://dailyaudiobible.com,dailyaudiobible.com,woocommerce,,,tranco_ecom,295196,714568,active,404,True,0,,,False,stripe,3,0,0
https://xyzfashionstore.com,xyzfashionstore.com,magento,,,tranco_ecom,295416,0,active,404,True,0,,,False,,2,0,0
https://musclestore.mx,musclestore.mx,woocommerce,,,tranco_ecom,296968,0,active,500,True,0,,,False,paypal,4,0,0
https://seranovabeauty.com,seranovabeauty.com,shopify,,US,tranco_ecom,299439,0,active,0,True,0,,,True,shopify_payments,2,0,0
https://watchesprime.com,watchesprime.com,woocommerce,,,tranco_ecom,299458,0,active,0,True,0,,,False,,2,0,0
https://jezsport.com,jezsport.com,woocommerce,,,tranco_ecom,299743,0,active,0,True,0,,,False,,3,0,0
https://mr-daten-shop.de,mr-daten-shop.de,magento,,,tranco_ecom,300856,0,active,404,True,0,,,False,,3,0,0
https://gtautosport.com,gtautosport.com,unknown,,,tranco_ecom,301376,0,active,404,True,0,,,False,,2,0,0
https://yodersmokers.com,yodersmokers.com,woocommerce,,,tranco_ecom,302750,634238,active,404,True,0,,,False,,2,0,0
https://wearechange.org,wearechange.org,woocommerce,,,tranco_ecom,303797,116081,active,404,False,0,,,False,stripe,1,0,0
https://greatfurnituredeal.com,greatfurnituredeal.com,shopify,,US,tranco_ecom,304187,0,active,0,True,0,,,True,shopify_payments,2,0,0
https://beautycos.eu,beautycos.eu,magento,,,tranco_ecom,306437,0,active,0,True,0,,,False,,2,0,0
https://gainesvillediscountfurniture.com,gainesvillediscountfurniture.com,shopify,,US,tranco_ecom,306885,0,active,0,True,0,,,True,,4,0,0
https://yozmasport.com,yozmasport.com,shopify,,US,tranco_ecom,306892,0,active,0,True,0,,,True,shopify_payments,5,0,0
https://kl-angelsport.de,kl-angelsport.de,unknown,,,tranco_ecom,307494,0,active,0,False,0,,,False,paypal,1,0,0
https://tahecosmetics.com,tahecosmetics.com,opencart,,,tranco_ecom,308120,0,active,404,False,0,,,False,,1,0,0
https://easymoebel-shop.de,easymoebel-shop.de,magento,,,tranco_ecom,308688,0,active,0,True,0,,,False,,3,0,0
https://handelsicecream.com,handelsicecream.com,woocommerce,,,tranco_ecom,309773,231811,active,0,True,0,,,False,,2,0,0
https://workweargurus.com,workweargurus.com,shopify,,GB,tranco_ecom,309788,0,active,0,True,0,,,True,shopify_payments,3,0,0
https://mikescigars.com,mikescigars.com,magento,,,tranco_ecom,310249,512871,active,200,True,0,,,False,,3,0,0
https://gymbeam.de,gymbeam.de,unknown,,,tranco_ecom,310381,0,active,404,True,0,,,False,,3,0,0
https://moon-audio.com,moon-audio.com,shopify,,US,tranco_ecom,310416,367689,active,0,True,0,,,True,,3,0,0
https://teamprostandard.com,teamprostandard.com,shopify,,US,tranco_ecom,310901,0,active,0,True,0,,,True,,3,0,0
https://novoshoes.com.au,novoshoes.com.au,magento,,,tranco_ecom,311935,351747,active,404,True,0,,,False,,4,0,0
https://sextoys.co.uk,sextoys.co.uk,unknown,,,tranco_ecom,312222,267908,active,404,True,0,,,False,,2,0,0
