domain,url,platform,quality_score,has_products,product_count,ecom_signals,detected_payments,monthly_visits,source,tranco_rank,majestic_rank
stayfitmom.com,https://stayfitmom.com,shopify,75,True,0,5,,76803,storeleads,,
www.vnla.com,https://www.vnla.com,shopify,75,True,0,5,,76797,storeleads,,
www.lamiglas.com,https://www.lamiglas.com,shopify,75,True,0,5,,76787,storeleads,,
goplusus.com,https://goplusus.com,shopify,75,True,0,5,,76782,storeleads,,
www.themolinarideli.com,https://www.themolinarideli.com,shopify,75,True,0,5,,76776,storeleads,,
www.kingz.com,https://www.kingz.com,shopify,75,True,0,5,,76766,storeleads,,
frontgeneralstore.com,https://frontgeneralstore.com,shopify,75,True,0,5,,76760,storeleads,,
www.rollinggreens.com,https://www.rollinggreens.com,shopify,75,True,0,5,,76755,storeleads,,
dermelect.com,https://dermelect.com,shopify,75,True,0,5,,76723,storeleads,,
happihemp.com,https://happihemp.com,shopify,75,True,0,5,,76708,storeleads,,
www.mamakabowls.com,https://www.mamakabowls.com,shopify,75,True,0,5,,76686,storeleads,,
uptownteashop.com,https://uptownteashop.com,shopify,75,True,0,5,,76686,storeleads,,
www.sugarcookiesnyc.com,https://www.sugarcookiesnyc.com,shopify,75,True,0,5,,76686,storeleads,,
casakids.com,https://casakids.com,shopify,75,True,0,5,,76676,storeleads,,
gadabout.com,https://gadabout.com,shopify,75,True,0,5,,76655,storeleads,,
fantasticfungi.com,https://fantasticfungi.com,shopify,75,True,0,5,,76649,storeleads,,
www.shedliquidators.com,https://www.shedliquidators.com,shopify,75,True,0,5,,76644,storeleads,,
atkinsoncandy.com,https://atkinsoncandy.com,shopify,75,True,0,5,,76639,storeleads,,
noevalleybakery.com,https://noevalleybakery.com,shopify,75,True,0,5,,76639,storeleads,,
wmgreenbergdesserts.com,https://wmgreenbergdesserts.com,shopify,75,True,0,5,,76633,storeleads,,
www.donnasrecipe.com,https://www.donnasrecipe.com,shopify,75,True,0,5,,76628,storeleads,,
workouthealthy.com,https://workouthealthy.com,shopify,75,True,0,5,,76628,storeleads,,
paxtonhardware.com,https://paxtonhardware.com,shopify,75,True,0,5,,76623,storeleads,,
www.theimpeccablepig.com,https://www.theimpeccablepig.com,shopify,75,True,0,5,,76618,storeleads,,
muddymats.com,https://muddymats.com,shopify,75,True,0,5,,76618,storeleads,,
www.gatelyaudio.com,https://www.gatelyaudio.com,shopify,75,True,0,5,,76612,storeleads,,
antonuccicafe81.com,https://antonuccicafe81.com,shopify,75,True,0,5,,76602,storeleads,,
winecellarhq.com,https://winecellarhq.com,shopify,75,True,0,5,,76602,storeleads,,
sparxhockey.com,https://sparxhockey.com,shopify,75,True,0,5,,76602,storeleads,,
springbar.com,https://springbar.com,shopify,75,True,0,5,,76596,storeleads,,
storelli.com,https://storelli.com,shopify,75,True,0,5,,76596,storeleads,,
fluent.pet,https://fluent.pet,shopify,75,True,0,5,,76596,storeleads,,
www.walking-canes.net,https://www.walking-canes.net,shopify,75,True,0,5,,76596,storeleads,,
www.daddiesboardshop.com,https://www.daddiesboardshop.com,shopify,75,True,0,5,,76580,storeleads,,
jcswildlife.com,https://jcswildlife.com,shopify,75,True,0,5,,76565,storeleads,,
www.myvinyasapractice.com,https://www.myvinyasapractice.com,shopify,75,True,0,5,,76565,storeleads,,
www.chicology.com,https://www.chicology.com,shopify,75,True,0,5,,76565,storeleads,,
yankum.com,https://yankum.com,shopify,75,True,0,5,,76559,storeleads,,
dorm-decor.com,https://dorm-decor.com,shopify,75,True,0,5,,76549,storeleads,,
retro-rifle.com,https://retro-rifle.com,shopify,75,True,0,5,,76549,storeleads,,
simpleshoes.com,https://simpleshoes.com,shopify,75,True,0,5,,76543,storeleads,,
goldenthreadshop.com,https://goldenthreadshop.com,shopify,75,True,0,5,,76543,storeleads,,
treebuddees.com,https://treebuddees.com,shopify,75,True,0,5,,76538,storeleads,,
www.tiffanysbakery.com,https://www.tiffanysbakery.com,shopify,75,True,0,5,,76533,storeleads,,
exclusivefitted.com,https://exclusivefitted.com,shopify,75,True,0,5,,76533,storeleads,,
ronniecoleman.net,https://ronniecoleman.net,shopify,75,True,0,5,,76533,storeleads,,
firewalla.com,https://firewalla.com,shopify,75,True,0,5,,76533,storeleads,,
www.walltentshop.com,https://www.walltentshop.com,shopify,75,True,0,5,,76528,storeleads,,
tactileturn.com,https://tactileturn.com,shopify,75,True,0,5,,76528,storeleads,,
protalus.com,https://protalus.com,shopify,75,True,0,5,,76517,storeleads,,
plae.co,https://plae.co,shopify,75,True,0,5,,76496,storeleads,,
stmtuned.com,https://stmtuned.com,shopify,75,True,0,5,,76496,storeleads,,
bopsfrozencustard.com,https://bopsfrozencustard.com,shopify,75,True,0,5,,76491,storeleads,,
constructiveplaythings.com,https://constructiveplaythings.com,shopify,75,True,0,5,,76485,storeleads,,
www.curiositybox.com,https://www.curiositybox.com,shopify,75,True,0,5,,76475,storeleads,,
thirtyyears.com,https://thirtyyears.com,shopify,75,True,0,5,,76454,storeleads,,
darkelfdice.com,https://darkelfdice.com,shopify,75,True,0,5,,76438,storeleads,,
unclemikesbakeshoppe.com,https://unclemikesbakeshoppe.com,shopify,75,True,0,5,,76438,storeleads,,
www.sarahflint.com,https://www.sarahflint.com,shopify,75,True,0,5,,76432,storeleads,,
wolfgangusa.com,https://wolfgangusa.com,shopify,75,True,0,5,,76432,storeleads,,
tokyopenshop.com,https://tokyopenshop.com,shopify,75,True,0,5,,76417,storeleads,,
thegartergirl.com,https://thegartergirl.com,shopify,75,True,0,5,,76406,storeleads,,
niococktails.us,https://niococktails.us,shopify,75,True,0,5,,76401,storeleads,,
www.bellocqtea.com,https://www.bellocqtea.com,shopify,75,True,0,5,,76401,storeleads,,
www.justforfunflags.com,https://www.justforfunflags.com,shopify,75,True,0,5,,76390,storeleads,,
interiorfoliage.com,https://interiorfoliage.com,shopify,75,True,0,5,,76385,storeleads,,
www.trampolines.com,https://www.trampolines.com,shopify,75,True,0,5,,76385,storeleads,,
mixhers.com,https://mixhers.com,shopify,75,True,0,5,,76379,storeleads,,
www.anitako.com,https://www.anitako.com,shopify,75,True,0,5,,76374,storeleads,,
www.cjcharles.com,https://www.cjcharles.com,shopify,75,True,0,5,,76364,storeleads,,
www.pipsnacks.com,https://www.pipsnacks.com,shopify,75,True,0,5,,76358,storeleads,,
shopblends.com,https://shopblends.com,shopify,75,True,0,5,,76358,storeleads,,
gyeonusa.com,https://gyeonusa.com,shopify,75,True,0,5,,76337,storeleads,,
www.roundedgear.com,https://www.roundedgear.com,shopify,75,True,0,5,,76321,storeleads,,
drinkpurewine.com,https://drinkpurewine.com,shopify,75,True,0,5,,76311,storeleads,,
silverspeck.com,https://silverspeck.com,shopify,75,True,0,5,,76295,storeleads,,
retroplanet.com,https://retroplanet.com,shopify,75,True,0,5,,76290,storeleads,,
lightstim.com,https://lightstim.com,shopify,75,True,0,5,,76284,storeleads,,
sunsetgrille7milebridge.com,https://sunsetgrille7milebridge.com,shopify,75,True,0,5,,76253,storeleads,,
earthhero.com,https://earthhero.com,shopify,75,True,0,5,,76253,storeleads,,
www.jaho.com,https://www.jaho.com,shopify,75,True,0,5,,76247,storeleads,,
www.watchoutz.com,https://www.watchoutz.com,shopify,75,True,0,5,,76237,storeleads,,
getpop.co,https://getpop.co,shopify,75,True,0,5,,76231,storeleads,,
www.usa-iron.com,https://www.usa-iron.com,shopify,75,True,0,5,,76216,storeleads,,
eu.tabs.co,https://eu.tabs.co,shopify,75,True,0,5,,76210,storeleads,,
brotherswormfarm.com,https://brotherswormfarm.com,shopify,75,True,0,5,,76205,storeleads,,
www.xlarge.com,https://www.xlarge.com,shopify,75,True,0,5,,76205,storeleads,,
adventuremedicalkits.com,https://adventuremedicalkits.com,shopify,75,True,0,5,,76194,storeleads,,
www.happyearthapparel.com,https://www.happyearthapparel.com,shopify,75,True,0,5,,76194,storeleads,,
larkinthemorning.com,https://larkinthemorning.com,shopify,75,True,0,5,,76189,storeleads,,
partsmax.co,https://partsmax.co,shopify,75,True,0,5,,76178,storeleads,,
heartbreak.run,https://heartbreak.run,shopify,75,True,0,5,,76178,storeleads,,
www.lysse.com,https://www.lysse.com,shopify,75,True,0,5,,76178,storeleads,,
ca.bigagnes.com,https://ca.bigagnes.com,shopify,75,True,0,5,,76163,storeleads,,
joolies.com,https://joolies.com,shopify,75,True,0,5,,76147,storeleads,,
shobitam.com,https://shobitam.com,shopify,75,True,0,5,,76141,storeleads,,
edgeright.com,https://edgeright.com,shopify,75,True,0,5,,76136,storeleads,,
www.americanheritagebilliards.com,https://www.americanheritagebilliards.com,shopify,75,True,0,5,,76131,storeleads,,
sundae.school,https://sundae.school,shopify,75,True,0,5,,76131,storeleads,,
www.wolfsridgebrewing.com,https://www.wolfsridgebrewing.com,shopify,75,True,0,5,,76125,storeleads,,
hulkhoganswrestlingshop.com,https://hulkhoganswrestlingshop.com,shopify,75,True,0,5,,76120,storeleads,,
kanebrewing.com,https://kanebrewing.com,shopify,75,True,0,5,,76120,storeleads,,
www.firetoys.com,https://www.firetoys.com,shopify,75,True,0,5,,76120,storeleads,,
www.clotheboutique.com,https://www.clotheboutique.com,shopify,75,True,0,5,,76115,storeleads,,
dtfsheet.com,https://dtfsheet.com,shopify,75,True,0,5,,76104,storeleads,,
arrakusa.com,https://arrakusa.com,shopify,75,True,0,5,,76088,storeleads,,
foxoutdoor.com,https://foxoutdoor.com,shopify,75,True,0,5,,76073,storeleads,,
grassclippingsaz.com,https://grassclippingsaz.com,shopify,75,True,0,5,,76062,storeleads,,
piloti.com,https://piloti.com,shopify,75,True,0,5,,76062,storeleads,,
intactehair.com,https://intactehair.com,shopify,75,True,0,5,,76052,storeleads,,
tostbeverages.com,https://tostbeverages.com,shopify,75,True,0,5,,76041,storeleads,,
www.silverfernbrand.com,https://www.silverfernbrand.com,shopify,75,True,0,5,,76036,storeleads,,
www.frescamixed.com,https://www.frescamixed.com,shopify,75,True,0,5,,76036,storeleads,,
www.mushroomjerky.com,https://www.mushroomjerky.com,shopify,75,True,0,5,,76030,storeleads,,
texastreefarms.com,https://texastreefarms.com,shopify,75,True,0,5,,76025,storeleads,,
gandhiappliances.com,https://gandhiappliances.com,shopify,75,True,0,5,,76025,storeleads,,
www.whitesiderouterbits.com,https://www.whitesiderouterbits.com,shopify,75,True,0,5,,76015,storeleads,,
shopofminiatures.com,https://shopofminiatures.com,shopify,75,True,0,5,,76004,storeleads,,
www.tulipbridal.com,https://www.tulipbridal.com,shopify,75,True,0,5,,75999,storeleads,,
arcticbuffalo.com,https://arcticbuffalo.com,shopify,75,True,0,5,,75993,storeleads,,
holbensfinewatchbands.com,https://holbensfinewatchbands.com,shopify,75,True,0,5,,75962,storeleads,,
mociun.com,https://mociun.com,shopify,75,True,0,5,,75962,storeleads,,
thedbmethod.com,https://thedbmethod.com,shopify,75,True,0,5,,75956,storeleads,,
thepuppysphere.com,https://thepuppysphere.com,shopify,75,True,0,5,,75956,storeleads,,
www.worldtraveler.com,https://www.worldtraveler.com,shopify,75,True,0,5,,75946,storeleads,,
www.gamesandstuffonline.com,https://www.gamesandstuffonline.com,shopify,75,True,0,5,,75946,storeleads,,
www.pureblueh2o.com,https://www.pureblueh2o.com,shopify,75,True,0,5,,75946,storeleads,,
agrotkindustrial.com,https://agrotkindustrial.com,shopify,75,True,0,5,,75919,storeleads,,
www.smythjewelers.com,https://www.smythjewelers.com,shopify,75,True,0,5,,75914,storeleads,,
betterdaysco.com,https://betterdaysco.com,shopify,75,True,0,5,,75909,storeleads,,
95denim.com,https://95denim.com,shopify,75,True,0,5,,75903,storeleads,,
www.johannaortiz.com,https://www.johannaortiz.com,shopify,75,True,0,5,,75903,storeleads,,
www.renegadeproductsusa.com,https://www.renegadeproductsusa.com,shopify,75,True,0,5,,75893,storeleads,,
feals.com,https://feals.com,shopify,75,True,0,5,,75887,storeleads,,
standsteady.com,https://standsteady.com,shopify,75,True,0,5,,75882,storeleads,,
www.cornholebags.com,https://www.cornholebags.com,shopify,75,True,0,5,,75877,storeleads,,
www.brailleskateboarding.com,https://www.brailleskateboarding.com,shopify,75,True,0,5,,75861,storeleads,,
precorathome.com,https://precorathome.com,shopify,75,True,0,5,,75845,storeleads,,
haymakernyc.com,https://haymakernyc.com,shopify,75,True,0,5,,75835,storeleads,,
www.rocketlane.com,https://www.rocketlane.com,shopify,75,True,0,5,,75829,storeleads,,
ce.dakine.com,https://ce.dakine.com,shopify,75,True,0,5,,75819,storeleads,,
hollowsocks.com,https://hollowsocks.com,shopify,75,True,0,5,,75819,storeleads,,
www.limogesjewelry.com,https://www.limogesjewelry.com,shopify,75,True,0,5,,75819,storeleads,,
www.tossware.com,https://www.tossware.com,shopify,75,True,0,5,,75808,storeleads,,
lawlessbeauty.com,https://lawlessbeauty.com,shopify,75,True,0,5,,75803,storeleads,,
www.bellesbeachhouse.com,https://www.bellesbeachhouse.com,shopify,75,True,0,5,,75803,storeleads,,
littleshopofpins.com,https://littleshopofpins.com,shopify,75,True,0,5,,75792,storeleads,,
www.cyoa.com,https://www.cyoa.com,shopify,75,True,0,5,,75771,storeleads,,
www.gloryhaus.com,https://www.gloryhaus.com,shopify,75,True,0,5,,75766,storeleads,,
incubatorwarehouse.com,https://incubatorwarehouse.com,shopify,75,True,0,5,,75761,storeleads,,
www.groomsclub.com,https://www.groomsclub.com,shopify,75,True,0,5,,75729,storeleads,,
www.tfsafari.com,https://www.tfsafari.com,shopify,75,True,0,5,,75729,storeleads,,
us.hoverair.com,https://us.hoverair.com,shopify,75,True,0,5,,75723,storeleads,,
sgtknots.com,https://sgtknots.com,shopify,75,True,0,5,,75723,storeleads,,
www.ripnroll.com,https://www.ripnroll.com,shopify,75,True,0,5,,75708,storeleads,,
www.driveshaftsoftulsa.com,https://www.driveshaftsoftulsa.com,shopify,75,True,0,5,,75708,storeleads,,
ecoclearproducts.com,https://ecoclearproducts.com,shopify,75,True,0,5,,75686,storeleads,,
www.fallprotectionpros.com,https://www.fallprotectionpros.com,shopify,75,True,0,5,,75686,storeleads,,
www.freedombakery.com,https://www.freedombakery.com,shopify,75,True,0,5,,75681,storeleads,,
www.pokertablesamericana.com,https://www.pokertablesamericana.com,shopify,75,True,0,5,,75670,storeleads,,
japanesemaplesandconifers.com,https://japanesemaplesandconifers.com,shopify,75,True,0,5,,75660,storeleads,,
wheeldesigners.com,https://wheeldesigners.com,shopify,75,True,0,5,,75644,storeleads,,
www.qardio.com,https://www.qardio.com,shopify,75,True,0,5,,75644,storeleads,,
couchpotatoes.com,https://couchpotatoes.com,shopify,75,True,0,5,,75644,storeleads,,
kinfield.com,https://kinfield.com,shopify,75,True,0,5,,75644,storeleads,,
www.jambys.com,https://www.jambys.com,shopify,75,True,0,5,,75633,storeleads,,
www.castawayclothing.com,https://www.castawayclothing.com,shopify,75,True,0,5,,75628,storeleads,,
georgehowellcoffee.com,https://georgehowellcoffee.com,shopify,75,True,0,5,,75623,storeleads,,
nacach.com,https://nacach.com,shopify,75,True,0,5,,75618,storeleads,,
nabalis.com,https://nabalis.com,shopify,75,True,0,5,,75597,storeleads,,
mansatea.com,https://mansatea.com,shopify,75,True,0,5,,75591,storeleads,,
apos.audio,https://apos.audio,shopify,75,True,0,5,,75591,storeleads,,
www.rodeodurango.com,https://www.rodeodurango.com,shopify,75,True,0,5,,75591,storeleads,,
xvisionoptics.com,https://xvisionoptics.com,shopify,75,True,0,5,,75586,storeleads,,
www.lillyskloset.net,https://www.lillyskloset.net,shopify,75,True,0,5,,75575,storeleads,,
www.shopchooka.com,https://www.shopchooka.com,shopify,75,True,0,5,,75570,storeleads,,
ecreamery.com,https://ecreamery.com,shopify,75,True,0,5,,75560,storeleads,,
section119.com,https://section119.com,shopify,75,True,0,5,,75560,storeleads,,
nocow.com,https://nocow.com,shopify,75,True,0,5,,75560,storeleads,,
greenpointfish.com,https://greenpointfish.com,shopify,75,True,0,5,,75554,storeleads,,
www.ferrulesdirect.com,https://www.ferrulesdirect.com,shopify,75,True,0,5,,75554,storeleads,,
espresso-works.com,https://espresso-works.com,shopify,75,True,0,5,,75538,storeleads,,
www.sanlorenzohawaii.com,https://www.sanlorenzohawaii.com,shopify,75,True,0,5,,75528,storeleads,,
eternate.com,https://eternate.com,shopify,75,True,0,5,,75507,storeleads,,
maxiclimber.com,https://maxiclimber.com,shopify,75,True,0,5,,75496,storeleads,,
www.lunablanket.com,https://www.lunablanket.com,shopify,75,True,0,5,,75491,storeleads,,
www.lowtemp-plates.com,https://www.lowtemp-plates.com,shopify,75,True,0,5,,75491,storeleads,,
heritageguitars.com,https://heritageguitars.com,shopify,75,True,0,5,,75491,storeleads,,
phitenusa.com,https://phitenusa.com,shopify,75,True,0,5,,75480,storeleads,,
weberworkshops.com,https://weberworkshops.com,shopify,75,True,0,5,,75469,storeleads,,
eoe.works,https://eoe.works,shopify,75,True,0,5,,75454,storeleads,,
www.maxfieldla.com,https://www.maxfieldla.com,shopify,75,True,0,5,,75448,storeleads,,
zcoil.com,https://zcoil.com,shopify,75,True,0,5,,75448,storeleads,,
makerandmoss.com,https://makerandmoss.com,shopify,75,True,0,5,,75443,storeleads,,
shoeflystores.com,https://shoeflystores.com,shopify,75,True,0,5,,75438,storeleads,,
bearcatwarehouse.com,https://bearcatwarehouse.com,shopify,75,True,0,5,,75438,storeleads,,
gqbox.com,https://gqbox.com,shopify,75,True,0,5,,75422,storeleads,,
deerdoll.com,https://deerdoll.com,shopify,75,True,0,5,,75406,storeleads,,
robertcray.com,https://robertcray.com,shopify,75,True,0,5,,75401,storeleads,,
www.eiscolabs.com,https://www.eiscolabs.com,shopify,75,True,0,5,,75390,storeleads,,
www.yottoy.com,https://www.yottoy.com,shopify,75,True,0,5,,75380,storeleads,,
celebratevitamins.com,https://celebratevitamins.com,shopify,75,True,0,5,,75374,storeleads,,
fzspray.com,https://fzspray.com,shopify,75,True,0,5,,75359,storeleads,,
nivadagrenchenofficial.com,https://nivadagrenchenofficial.com,shopify,75,True,0,5,,75359,storeleads,,
bicyclecollective.org,https://bicyclecollective.org,shopify,75,True,0,5,,75353,storeleads,,
superiorsaunas.com,https://superiorsaunas.com,shopify,75,True,0,5,,75348,storeleads,,
hugesupplements.com,https://hugesupplements.com,shopify,75,True,0,5,,75348,storeleads,,
sgvbicycles.com,https://sgvbicycles.com,shopify,75,True,0,5,,75337,storeleads,,
abigailsoven.com,https://abigailsoven.com,shopify,75,True,0,5,,75332,storeleads,,
coloradocanyonenthusiasts.com,https://coloradocanyonenthusiasts.com,shopify,75,True,0,5,,75321,storeleads,,
sourcecomicsandgames.com,https://sourcecomicsandgames.com,shopify,75,True,0,5,,75311,storeleads,,
cocoknits.com,https://cocoknits.com,shopify,75,True,0,5,,75300,storeleads,,
www.customeuropeanplates.com,https://www.customeuropeanplates.com,shopify,75,True,0,5,,75295,storeleads,,
odinparker.com,https://odinparker.com,shopify,75,True,0,5,,75279,storeleads,,
www.bullhidebelts.com,https://www.bullhidebelts.com,shopify,75,True,0,5,,75274,storeleads,,
thesquarekeg.com,https://thesquarekeg.com,shopify,75,True,0,5,,75253,storeleads,,
maison-berger.com,https://maison-berger.com,shopify,75,True,0,5,,75242,storeleads,,
shop.whiskeyriff.com,https://shop.whiskeyriff.com,shopify,75,True,0,5,,75231,storeleads,,
theruggedbros.com,https://theruggedbros.com,shopify,75,True,0,5,,75215,storeleads,,
originmexico.com,https://originmexico.com,shopify,75,True,0,5,,75210,storeleads,,
holygrailsteak.com,https://holygrailsteak.com,shopify,75,True,0,5,,75210,storeleads,,
rusticbakery.com,https://rusticbakery.com,shopify,75,True,0,5,,75200,storeleads,,
www.mtmhydroparts.com,https://www.mtmhydroparts.com,shopify,75,True,0,5,,75184,storeleads,,
windandthrottle.com,https://windandthrottle.com,shopify,75,True,0,5,,75178,storeleads,,
store.ign.com,https://store.ign.com,shopify,75,True,0,5,,75168,storeleads,,
astronomics.com,https://astronomics.com,shopify,75,True,0,5,,75163,storeleads,,
pokenerds.co,https://pokenerds.co,shopify,75,True,0,5,,75152,storeleads,,
purlisse.com,https://purlisse.com,shopify,75,True,0,5,,75142,storeleads,,
www.sophistiplate.com,https://www.sophistiplate.com,shopify,75,True,0,5,,75142,storeleads,,
www.cleanlinesurf.com,https://www.cleanlinesurf.com,shopify,75,True,0,5,,75142,storeleads,,
www.flyingembers.com,https://www.flyingembers.com,shopify,75,True,0,5,,75136,storeleads,,
sandiegohardware.com,https://sandiegohardware.com,shopify,75,True,0,5,,75131,storeleads,,
hawksshop.com,https://hawksshop.com,shopify,75,True,0,5,,75110,storeleads,,
gretchenscottdesigns.com,https://gretchenscottdesigns.com,shopify,75,True,0,5,,75099,storeleads,,
bowmarnutrition.com,https://bowmarnutrition.com,shopify,75,True,0,5,,75094,storeleads,,
www.artdot.com,https://www.artdot.com,shopify,75,True,0,5,,75094,storeleads,,
www.myticktalk.com,https://www.myticktalk.com,shopify,75,True,0,5,,75089,storeleads,,
www.ifandco.com,https://www.ifandco.com,shopify,75,True,0,5,,75083,storeleads,,
www.bmxguru.com,https://www.bmxguru.com,shopify,75,True,0,5,,75083,storeleads,,
icebergdriveinn.com,https://icebergdriveinn.com,shopify,75,True,0,5,,75078,storeleads,,
11thstreetcoffee.com,https://11thstreetcoffee.com,shopify,75,True,0,5,,75073,storeleads,,
flatsocks.com,https://flatsocks.com,shopify,75,True,0,5,,75062,storeleads,,
volksusa.store,https://volksusa.store,shopify,75,True,0,5,,75041,storeleads,,
epicureanusa.com,https://epicureanusa.com,shopify,75,True,0,5,,75036,storeleads,,
themoderngroom.com,https://themoderngroom.com,shopify,75,True,0,5,,75030,storeleads,,
wildwesthardware.com,https://wildwesthardware.com,shopify,75,True,0,5,,75025,storeleads,,
motobuys.com,https://motobuys.com,shopify,75,True,0,5,,75025,storeleads,,
offroadtents.com,https://offroadtents.com,shopify,75,True,0,5,,75020,storeleads,,
maggiesfarmproducts.com,https://maggiesfarmproducts.com,shopify,75,True,0,5,,75020,storeleads,,
snoopygift.com,https://snoopygift.com,shopify,75,True,0,5,,75009,storeleads,,
www.nycleatherjackets.com,https://www.nycleatherjackets.com,shopify,75,True,0,5,,75009,storeleads,,
loonylegs.com,https://loonylegs.com,shopify,75,True,0,5,,75004,storeleads,,
claytonandcrume.com,https://claytonandcrume.com,shopify,75,True,0,5,,74999,storeleads,,
www.shoprsa.com,https://www.shoprsa.com,shopify,75,True,0,5,,74988,storeleads,,
lokumsb.com,https://lokumsb.com,shopify,75,True,0,5,,74972,storeleads,,
atmcollection.com,https://atmcollection.com,shopify,75,True,0,5,,74972,storeleads,,
pepetools.com,https://pepetools.com,shopify,75,True,0,5,,74962,storeleads,,
store.nanowrimo.org,https://store.nanowrimo.org,shopify,75,True,0,5,,74956,storeleads,,
www.arishaffir.com,https://www.arishaffir.com,shopify,75,True,0,5,,74946,storeleads,,
www.solesupremacy.com,https://www.solesupremacy.com,shopify,75,True,0,5,,74946,storeleads,,
www.saguaro.com,https://www.saguaro.com,shopify,75,True,0,5,,74930,storeleads,,
haventents.com,https://haventents.com,shopify,75,True,0,5,,74925,storeleads,,
www.charliebymz.com,https://www.charliebymz.com,shopify,75,True,0,5,,74898,storeleads,,
southernagriculture.com,https://southernagriculture.com,shopify,75,True,0,5,,74893,storeleads,,
crowdmade.com,https://crowdmade.com,shopify,75,True,0,5,,74888,storeleads,,
www.ripvan.com,https://www.ripvan.com,shopify,75,True,0,5,,74882,storeleads,,
partingstone.com,https://partingstone.com,shopify,75,True,0,5,,74856,storeleads,,
myconquering.com,https://myconquering.com,shopify,75,True,0,5,,74840,storeleads,,
shebysheree.shop,https://shebysheree.shop,shopify,75,True,0,5,,74840,storeleads,,
ghettogastro.com,https://ghettogastro.com,shopify,75,True,0,5,,74840,storeleads,,
paradisearcadeshop.com,https://paradisearcadeshop.com,shopify,75,True,0,5,,74829,storeleads,,
brickmillfurniture.com,https://brickmillfurniture.com,shopify,75,True,0,5,,74829,storeleads,,
mountuneusa.com,https://mountuneusa.com,shopify,75,True,0,5,,74824,storeleads,,
crazyskates.com,https://crazyskates.com,shopify,75,True,0,5,,74819,storeleads,,
camelcitymill.com,https://camelcitymill.com,shopify,75,True,0,5,,74813,storeleads,,
tinhaul.com,https://tinhaul.com,shopify,75,True,0,5,,74798,storeleads,,
www.pciraceradios.com,https://www.pciraceradios.com,shopify,75,True,0,5,,74792,storeleads,,
babysonly.com,https://babysonly.com,shopify,75,True,0,5,,74792,storeleads,,
restaurantequipment.com,https://restaurantequipment.com,shopify,75,True,0,5,,74787,storeleads,,
www.petitenpretty.com,https://www.petitenpretty.com,shopify,75,True,0,5,,74782,storeleads,,
pollyannabrewing.com,https://pollyannabrewing.com,shopify,75,True,0,5,,74776,storeleads,,
www.locklaces.com,https://www.locklaces.com,shopify,75,True,0,5,,74771,storeleads,,
ninjutso.com,https://ninjutso.com,shopify,75,True,0,5,,74766,storeleads,,
www.cobianusa.com,https://www.cobianusa.com,shopify,75,True,0,5,,74760,storeleads,,
www.q-see.com,https://www.q-see.com,shopify,75,True,0,5,,74750,storeleads,,
alpackaraft.com,https://alpackaraft.com,shopify,75,True,0,5,,74750,storeleads,,
www.junction35spirits.com,https://www.junction35spirits.com,shopify,75,True,0,5,,74750,storeleads,,
gogreenaquaponics.com,https://gogreenaquaponics.com,shopify,75,True,0,5,,74734,storeleads,,
moongoat.com,https://moongoat.com,shopify,75,True,0,5,,74729,storeleads,,
www.beachbikes.net,https://www.beachbikes.net,shopify,75,True,0,5,,74724,storeleads,,
katievanslyke.net,https://katievanslyke.net,shopify,75,True,0,5,,74718,storeleads,,
stans.com,https://stans.com,shopify,75,True,0,5,,74718,storeleads,,
ca.nixon.com,https://ca.nixon.com,shopify,75,True,0,5,,74703,storeleads,,
www.alienworkshop.com,https://www.alienworkshop.com,shopify,75,True,0,5,,74703,storeleads,,
kimseybert.com,https://kimseybert.com,shopify,75,True,0,5,,74697,storeleads,,
www.candle-lite.com,https://www.candle-lite.com,shopify,75,True,0,5,,74692,storeleads,,
thenutr.com,https://thenutr.com,shopify,75,True,0,5,,74687,storeleads,,
topofthemornincoffee.com,https://topofthemornincoffee.com,shopify,75,True,0,5,,74687,storeleads,,
colugo.com,https://colugo.com,shopify,75,True,0,5,,74687,storeleads,,
freesunshields.com,https://freesunshields.com,shopify,75,True,0,5,,74676,storeleads,,
mercurymosaics.com,https://mercurymosaics.com,shopify,75,True,0,5,,74665,storeleads,,
wheelchairliberty.com,https://wheelchairliberty.com,shopify,75,True,0,5,,74665,storeleads,,
sourceunknown.com,https://sourceunknown.com,shopify,75,True,0,5,,74660,storeleads,,
littleseedfarm.com,https://littleseedfarm.com,shopify,75,True,0,5,,74655,storeleads,,
www.newrulefx.com,https://www.newrulefx.com,shopify,75,True,0,5,,74655,storeleads,,
beadsinc.com,https://beadsinc.com,shopify,75,True,0,5,,74650,storeleads,,
tarpsamerica.com,https://tarpsamerica.com,shopify,75,True,0,5,,74639,storeleads,,
js-alternators.com,https://js-alternators.com,shopify,75,True,0,5,,74628,storeleads,,
www.highcountrywesternwear.com,https://www.highcountrywesternwear.com,shopify,75,True,0,5,,74618,storeleads,,
bankswinesandspirits.com,https://bankswinesandspirits.com,shopify,75,True,0,5,,74612,storeleads,,
euphoric777.com,https://euphoric777.com,shopify,75,True,0,5,,74607,storeleads,,
getbrewsy.com,https://getbrewsy.com,shopify,75,True,0,5,,74602,storeleads,,
lookhuman.com,https://lookhuman.com,shopify,75,True,0,5,,74597,storeleads,,
www.danidesignsco.com,https://www.danidesignsco.com,shopify,75,True,0,5,,74581,storeleads,,
www.gardentowerproject.com,https://www.gardentowerproject.com,shopify,75,True,0,5,,74581,storeleads,,
