domain,status,platform,has_products,product_count,ecom_signals,has_payment
007056-e7.myshopify.com,timeout,,False,0,0,False
00709f-ad.myshopify.com,timeout,,False,0,0,False
0070ac-73.myshopify.com,timeout,,False,0,0,False
0070b6-4.myshopify.com,timeout,,False,0,0,False
007141-b8.myshopify.com,timeout,,False,0,0,False
00717c-be.myshopify.com,timeout,,False,0,0,False
0071b9-79.myshopify.com,timeout,,False,0,0,False
007200-2.myshopify.com,timeout,,False,0,0,False
00721e-00.myshopify.com,timeout,,False,0,0,False
007251-1b.myshopify.com,timeout,,False,0,0,False
007253-2.myshopify.com,timeout,,False,0,0,False
0072ef-3.myshopify.com,timeout,,False,0,0,False
00736a-81.myshopify.com,timeout,,False,0,0,False
0073e6-3.myshopify.com,timeout,,False,0,0,False
007415-04.myshopify.com,timeout,,False,0,0,False
007422-2.myshopify.com,timeout,,False,0,0,False
007426-d8.myshopify.com,timeout,,False,0,0,False
00742f-2.myshopify.com,timeout,,False,0,0,False
0074d6-cf.myshopify.com,timeout,,False,0,0,False
0074fb-87.myshopify.com,timeout,,False,0,0,False
0074fb-a6.myshopify.com,timeout,,False,0,0,False
007518-b3.myshopify.com,timeout,,False,0,0,False
007593-57.myshopify.com,timeout,,False,0,0,False
0075f8-2.myshopify.com,timeout,,False,0,0,False
007667-3.myshopify.com,timeout,,False,0,0,False
0076cb-24.myshopify.com,timeout,,False,0,0,False
007740-3.myshopify.com,timeout,,False,0,0,False
007796-90.myshopify.com,timeout,,False,0,0,False
007809-c8.myshopify.com,timeout,,False,0,0,False
00781c-2.myshopify.com,timeout,,False,0,0,False
00786b-6b.myshopify.com,timeout,,False,0,0,False
0078b4-3.myshopify.com,timeout,,False,0,0,False
0078cf-06.myshopify.com,timeout,,False,0,0,False
007946-a1.myshopify.com,timeout,,False,0,0,False
0079c6-2.myshopify.com,timeout,,False,0,0,False
0079fe-dd.myshopify.com,timeout,,False,0,0,False
007a71-3.myshopify.com,timeout,,False,0,0,False
007ac1-dc.myshopify.com,timeout,,False,0,0,False
007af7-2.myshopify.com,timeout,,False,0,0,False
007b20-49.myshopify.com,timeout,,False,0,0,False
007b21-7d.myshopify.com,timeout,,False,0,0,False
007b44-36.myshopify.com,timeout,,False,0,0,False
007b49-7d.myshopify.com,timeout,,False,0,0,False
007b5e-2.myshopify.com,timeout,,False,0,0,False
007bf4-7f.myshopify.com,timeout,,False,0,0,False
007ca2-2.myshopify.com,timeout,,False,0,0,False
007ca3-7.myshopify.com,timeout,,False,0,0,False
007cf0-62.myshopify.com,timeout,,False,0,0,False
007d16-d9.myshopify.com,timeout,,False,0,0,False
007d19-9a.myshopify.com,timeout,,False,0,0,False
007d51-51.myshopify.com,timeout,,False,0,0,False
007daf-2.myshopify.com,timeout,,False,0,0,False
007e45-2.myshopify.com,timeout,,False,0,0,False
007e93-a5.myshopify.com,timeout,,False,0,0,False
007edb-e2.myshopify.com,timeout,,False,0,0,False
007f07-8b.myshopify.com,timeout,,False,0,0,False
007f12-3.myshopify.com,timeout,,False,0,0,False
007f68-2.myshopify.com,timeout,,False,0,0,False
007f79-2.myshopify.com,timeout,,False,0,0,False
007f9b-5.myshopify.com,timeout,,False,0,0,False
007fb4-2.myshopify.com,timeout,,False,0,0,False
007fcc-2.myshopify.com,timeout,,False,0,0,False
0080d7-2.myshopify.com,timeout,,False,0,0,False
008124-cf.myshopify.com,timeout,,False,0,0,False
008128-76.myshopify.com,timeout,,False,0,0,False
00825f-2.myshopify.com,timeout,,False,0,0,False
0082c7-3.myshopify.com,timeout,,False,0,0,False
008336-5.myshopify.com,timeout,,False,0,0,False
0083e5-3.myshopify.com,timeout,,False,0,0,False
00843e-ee.myshopify.com,timeout,,False,0,0,False
00849e-e7.myshopify.com,timeout,,False,0,0,False
008579-2.myshopify.com,timeout,,False,0,0,False
00859c-3.myshopify.com,timeout,,False,0,0,False
00859d-a9.myshopify.com,timeout,,False,0,0,False
00859e-df.myshopify.com,timeout,,False,0,0,False
0085df-3d.myshopify.com,timeout,,False,0,0,False
00861c-bb.myshopify.com,timeout,,False,0,0,False
00864f-2.myshopify.com,timeout,,False,0,0,False
008654-2.myshopify.com,timeout,,False,0,0,False
008695-4.myshopify.com,timeout,,False,0,0,False
0086d1-f2.myshopify.com,http_402,,False,0,0,False
008713-3.myshopify.com,active_ecommerce,shopify,True,3,5,False
00878b-3.myshopify.com,active_ecommerce,shopify,True,3,5,False
00878d-5e.myshopify.com,active_ecommerce,shopify,True,3,5,False
008791-2.myshopify.com,active_ecommerce,shopify,True,3,5,False
0087fc-c5.myshopify.com,http_404,,False,0,0,False
008837-3.myshopify.com,http_404,,False,0,0,False
00889d-d0.myshopify.com,active_ecommerce,shopify,False,0,5,False
0088c4-2.myshopify.com,active_ecommerce,shopify,True,3,5,False
0088f7-2.myshopify.com,http_404,,False,0,0,False
008913-2.myshopify.com,active_ecommerce,shopify,True,3,5,False
00894c-a6.myshopify.com,http_404,,False,0,0,False
00899f-d7.myshopify.com,http_404,,False,0,0,False
0089b2-2.myshopify.com,http_404,,False,0,0,False
0089b5-4.myshopify.com,timeout,,False,0,0,False
0089ce-3.myshopify.com,timeout,,False,0,0,False
