url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,platform_confirmed,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://100parcels.com,100parcels.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://100partnerprogramme.de,100partnerprogramme.de,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://100percent.com,100percent.com,unknown,general,,majestic_filtered,,,rate_limited,429,False,0,,,False,False,,,,
https://100percentchiropractic.com,100percentchiropractic.com,unknown,general,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,0,,
https://100percentclicks.com,100percentclicks.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://100percentpure.com,100percentpure.com,unknown,beauty,US,niche_list,,,rate_limited,429,False,0,,,False,False,,,,
https://100percentrock.com,100percentrock.com,unknown,general,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
https://100percentsurewins.com,100percentsurewins.com,unknown,general,,majestic_filtered,,,password_protected,200,False,0,,,False,False,,,,
https://100startup.com,100startup.com,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://100webcustomers.com,100webcustomers.com,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://100yen-rentacar.jp,100yen-rentacar.jp,unknown,automotive,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,0,,
https://1010-shop.com,1010-shop.com,unknown,general,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://1010music.com,1010music.com,unknown,general,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,3,,
https://1010tires.com,1010tires.com,unknown,automotive,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://101cookbooks.com,101cookbooks.com,unknown,books,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://101cookingfortwo.com,101cookingfortwo.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://101dogbreeds.com,101dogbreeds.com,unknown,pets,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
https://101groceryandbait.com,101groceryandbait.com,unknown,food,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,0,,
https://101weddingring.com,101weddingring.com,unknown,jewelry,,majestic_filtered,,,server_error,521,False,0,,,False,False,,,,
https://1024tools.com,1024tools.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1045theteam.com,1045theteam.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://104homestead.com,104homestead.com,unknown,home,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,0,,
https://108uu300uu.shop,108uu300uu.shop,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://108vv300yy.shop,108vv300yy.shop,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://108ww300tt.shop,108ww300tt.shop,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://109print.com,109print.com,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://109yy300ee.shop,109yy300ee.shop,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://109zz300ww.shop,109zz300ww.shop,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://10bestdesign.com,10bestdesign.com,unknown,general,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,0,,
https://10dollarphonesex.com,10dollarphonesex.com,unknown,electronics,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://10kresearch.com,10kresearch.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://10percenthappier.com,10percenthappier.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://10wallpaper.com,10wallpaper.com,unknown,general,,majestic_filtered,,,inactive,406,False,0,,,False,False,,,,
https://10xhealthsystem.com,10xhealthsystem.com,unknown,health,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://10xmanagement.com,10xmanagement.com,unknown,jewelry,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://10xresearch.co,10xresearch.co,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://10xresearch.com,10xresearch.com,unknown,general,,majestic_filtered,,,inactive,202,False,0,,,False,False,,,,
https://10xtravel.com,10xtravel.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://110designs.com,110designs.com,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://111qrcode.com,111qrcode.com,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://111skin.com,111skin.com,unknown,beauty,,majestic_filtered,,,rate_limited,429,False,0,,,False,False,,,,
https://11bravomobileauto.com,11bravomobileauto.com,unknown,automotive,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://11thhourtravel.com,11thhourtravel.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://11uu.store,11uu.store,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://11winnercasinoin.com,11winnercasinoin.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://11winnercasinos.com,11winnercasinos.com,unknown,general,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
