domain,status,platform,has_products,product_count,ecom_signals,has_payment
autorola.it,active,,False,0,0,False
healthtectop.com,active,,False,0,0,False
novartis.tw,active,,False,0,0,False
sacatech.com,active,,False,0,0,False
beautybuy.com.ua,active_ecommerce,,True,0,3,False
ambacar.ec,http_202,,False,0,0,False
bydauto.co.il,http_247,,False,0,0,False
iran-music.com,timeout,,False,0,0,False
mentalhealth.org,active,,False,0,0,False
smartpay.tj,active,,False,0,0,True
orientfood.com.cn,active,,False,0,0,False
unitedprint.dev,http_403,,False,0,0,False
carddepot.com,active,,False,0,0,False
sartre-project.eu,http_202,,False,0,0,False
chartreuse.org,active,,False,0,0,False
discoversmarts.com,active,,False,0,0,False
smartview360.com,active,,False,0,0,False
wincodealma.pt,active,,False,0,0,False
primafoods.com.br,active,,False,0,0,False
logansquarehandcarwash.com,active,,False,0,0,False
bookitup.de,active,,False,0,0,False
exactsports.dev,active,,False,0,0,False
socialcard.de,active,,False,0,0,True
ebookie.bet,active,,False,0,0,False
inquiringbooks.com,active_ecommerce,,True,0,2,False
oxfordstore.cl,active,,False,0,0,False
yeezyshoesofficialwebsite.us,dead,,False,0,0,False
bigbeartechworld.com,active,,False,0,0,False
gardeniaorganic.com,active,,False,0,0,False
southwestautomated.com,active,,False,0,1,False
idealdata.com.tr,active,,False,0,0,False
amarta999.world,active,,False,0,0,False
technolog.fr,active,,False,0,0,False
ganeshgrowshop.com,active,,False,0,0,False
aviatorbetgame.click,active,,False,0,0,False
charmingflowers.com.vn,active,,False,0,0,False
royalasiaticarchives.org,active,,False,0,0,False
homedialysis.org,active,,False,0,0,False
bloomtech.ru,active,,False,0,0,False
gemimarket.it,active,,False,0,0,False
fkjewellers.com,active_ecommerce,shopify,True,3,5,False
healthybreeds.com,active_ecommerce,shopify,True,3,5,False
homecanvas.com,active_ecommerce,shopify,True,3,5,False
easybookmarkings.win,active,,False,0,0,False
abinpet.org.br,active,,False,0,0,False
takebackthetech.net,active,,False,0,0,False
internetonearth.com,active,,False,0,0,False
tradingappstore.com,timeout,,False,0,0,False
fastsmmstore.com,http_403,,False,0,0,False
jordanshoesforkids.us,active,,False,0,0,False
worldfooddayusa.org,active,,False,0,0,False
webtech.at,active,,False,0,0,False
healthandenvironment.org,active,,False,0,0,False
autokeskus.fi,active,,False,0,0,False
vip-cardgame.xyz,dead,,False,0,0,False
partsfan.com,http_403,,False,0,0,False
sextoysforgirls.net,http_403,,False,0,0,False
foodsense.is,active,,False,0,0,False
stargroupbuy.com,active,,False,0,1,False
tabuadademultiplicar.com.br,active,,False,0,0,False
lebonshoppe.com,active_ecommerce,shopify,True,3,5,False
rentalcars4.com,active,,False,0,0,False
mag-waermetechnik.at,active,,False,0,1,False
indianacareerexplorer.com,active,,False,0,0,False
artamedianet.com,http_403,,False,0,0,False
blessifyinfotech.com,active_ecommerce,,True,0,3,False
carbuy.com.br,http_403,,False,0,0,False
agripartner.fr,active,,False,0,1,False
petres.es,active,,False,0,0,False
mamabook.com.ua,active_ecommerce,woocommerce,True,0,3,False
l-team-driving.co.uk,active,,False,0,0,False
bikemonkey.org,dead,,False,0,0,False
myfoodbag.co.nz,active,,False,0,0,False
autoremind.us,active,,False,0,0,False
saludtech.cl,active,,False,0,0,False
factorbikes.com,active_ecommerce,shopify,True,0,2,False
bestbuyads.com,dead,,False,0,0,False
simplybook.com.ph,active,,False,0,0,False
novidadetech-sistemas.fun,http_403,,False,0,0,False
livebuy.io,active,,False,0,0,False
buyparts.online,active_ecommerce,shopify,True,3,5,False
walmartecom.cn,dead,,False,0,0,False
music-flo.io,dead,,False,0,0,False
officialzzstore.com,active_ecommerce,shopify,True,3,5,False
sesamestreetmarket.jp,active,,False,0,0,False
verdelillahome.com,active_ecommerce,,True,0,7,False
mariyamarket.com,timeout,,False,0,0,False
ferragamo-shoes.net,http_403,,False,0,0,False
